id,sender,body,timestamp,language,is_otp,otp_intent,share_advice
SMS,"INR 2,374.26 spent using ICICI Bank Card XX4281 on 18-Jun-25 on IND*Amazon. Avl Limit: INR 5,39,771.47. If not you, call 1800 2662/SMS BLOCK 7007 to 4595003891.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 3,067.11 spent using ICICI Bank Card XX9032 on 19-Jun-25 on Swiggy. Avl Limit: INR 4,03,831.55. If not you, call 1800 2662/SMS BLOCK 7007 to 6952998114.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 562.68 spent using ICICI Bank Card XX0462 on 19-Jun-25 on Swiggy Limited. Avl Limit: INR 5,87,619.08. If not you, call 1800 2662/SMS BLOCK 7007 to 8405254725.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 39.69 spent using ICICI Bank Card XX2797 on 19-Jun-25 on UBER INDIA SYST. Avl Limit: INR 1,99,442.51. If not you, call 1800 2662/SMS BLOCK 7007 to 4174302520.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 099.10 spent using ICICI Bank Card XX8395 on 19-Jun-25 on UBER INDIA SYST. Avl Limit: INR 9,72,765.28. If not you, call 1800 2662/SMS BLOCK 7007 to 3086587616.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 063.51 spent using ICICI Bank Card XX9203 on 19-Jun-25 on BLINK COMMERCE . Avl Limit: INR 0,53,338.77. If not you, call 1800 2662/SMS BLOCK 7007 to 8223734219.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 967.56 spent using ICICI Bank Card XX6134 on 25-Jun-25 on AMAZON INDIA CY. Avl Limit: INR 2,69,821.46. If not you, call 1800 2662/SMS BLOCK 7007 to 9886560217.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"NPS Trust has requested money through Google-pay. On approval, Rs 98377.11 will be debited from your Bank Account-ICICI Bank.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"ICICI Bank Acc XX771 debited Rs. 96,980.74 on 25-Jun-25 InfoEBA*MFP-85007.Avl Bal Rs. 3,74,911.89.To dispute call 18002662 or SMS BLOCK 696 to 2488890488",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 352.79 spent using ICICI Bank Card XX3663 on 25-Jun-25 on Swiggy Limited. Avl Limit: INR 3,90,992.84. If not you, call 1800 2662/SMS BLOCK 7007 to 1350209113.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 179.53 spent using ICICI Bank Card XX5400 on 25-Jun-25 on ZEPTO MARKETPLA. Avl Limit: INR 8,98,270.98. If not you, call 1800 2662/SMS BLOCK 7007 to 6045987176.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 3,551.90 spent using ICICI Bank Card XX2458 on 26-Jun-25 on INSTAMART. Avl Limit: INR 2,32,036.78. If not you, call 1800 2662/SMS BLOCK 7007 to 2331823676.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 8,028.43 spent using ICICI Bank Card XX4694 on 26-Jun-25 on BOOKMYSHOW COM. Avl Limit: INR 5,39,002.49. If not you, call 1800 2662/SMS BLOCK 7007 to 9524625599.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 802.81 spent using ICICI Bank Card XX1747 on 26-Jun-25 on Swiggy Limited. Avl Limit: INR 1,06,241.46. If not you, call 1800 2662/SMS BLOCK 7007 to 9243083889.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 6,831.30 spent using ICICI Bank Card XX0851 on 26-Jun-25 on INNOVATIVE RETA. Avl Limit: INR 3,92,754.40. If not you, call 1800 2662/SMS BLOCK 7007 to 8958930198.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 2,782.27 spent using ICICI Bank Card XX9923 on 26-Jun-25 on IND*Amazon Rech. Avl Limit: INR 3,25,804.18. If not you, call 1800 2662/SMS BLOCK 7007 to 9232824265.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 5,831.98 spent using ICICI Bank Card XX6467 on 26-Jun-25 on IND*Amazon Rech. Avl Limit: INR 4,53,065.68. If not you, call 1800 2662/SMS BLOCK 7007 to 6345846253.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 565.20 spent using ICICI Bank Card XX0082 on 26-Jun-25 on IND*Amazon Rech. Avl Limit: INR 7,91,275.98. If not you, call 1800 2662/SMS BLOCK 7007 to 6417751252.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 2,934.42 spent using ICICI Bank Card XX4263 on 27-Jun-25 on NETHRA DHAMA HO. Avl Limit: INR 8,17,534.40. If not you, call 1800 2662/SMS BLOCK 7007 to 8968853327.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 098.37 spent using ICICI Bank Card XX1733 on 27-Jun-25 on SUMAN PHARMA AN. Avl Limit: INR 3,55,010.24. If not you, call 1800 2662/SMS BLOCK 7007 to 7440755157.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 372.99 spent using ICICI Bank Card XX8491 on 27-Jun-25 on Swiggy Limited. Avl Limit: INR 9,72,932.86. If not you, call 1800 2662/SMS BLOCK 7007 to 1459967168.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 0,137.13 spent using ICICI Bank Card XX6139 on 27-Jun-25 on RAZ*BUNDL TECHN. Avl Limit: INR 8,01,032.71. If not you, call 1800 2662/SMS BLOCK 7007 to 2592392151.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"Rs 7,363.08 spent on ICICI Bank Card XX8301 on 28-Jun-25 at MAKEMYTRIP I PV. Avl Lmt: Rs 62,74,819.05. To dispute, call 18002662/SMS BLOCK 7003 to 5375107262. To convert this txn to EMI give a missed call on 8292668271. Know more about EMI conversion at icici.co/DUvfZI0QFMW",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 433.51 spent using ICICI Bank Card XX5198 on 28-Jun-25 on IND*Amazon.in -. Avl Limit: INR 1,83,860.66. If not you, call 1800 2662/SMS BLOCK 7007 to 4780305102.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 08.84 spent using ICICI Bank Card XX4468 on 28-Jun-25 on IND*Amazon. Avl Limit: INR 2,45,321.17. If not you, call 1800 2662/SMS BLOCK 7007 to 9841386287.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 086.37 spent using ICICI Bank Card XX2427 on 28-Jun-25 on COOKIEMAN. Avl Limit: INR 9,49,437.53. If not you, call 1800 2662/SMS BLOCK 7007 to 2065908436.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 341.76 spent using ICICI Bank Card XX9669 on 28-Jun-25 on MAGNOLIA BAKERY. Avl Limit: INR 7,86,505.10. If not you, call 1800 2662/SMS BLOCK 7007 to 1359971912.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 6,657.50 spent using ICICI Bank Card XX0509 on 28-Jun-25 on KIDS CLINIC IND. Avl Limit: INR 0,23,280.55. If not you, call 1800 2662/SMS BLOCK 7007 to 0089097455.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 7,000.05 spent using ICICI Bank Card XX8616 on 28-Jun-25 on KIDS CLINIC IND. Avl Limit: INR 0,37,481.06. If not you, call 1800 2662/SMS BLOCK 7007 to 4365993748.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 7,725.11 spent using ICICI Bank Card XX7041 on 28-Jun-25 on KIDS CLINIC IND. Avl Limit: INR 4,32,143.44. If not you, call 1800 2662/SMS BLOCK 7007 to 1812591663.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 6,994.17 spent using ICICI Bank Card XX3646 on 28-Jun-25 on KIDS CLINIC IND. Avl Limit: INR 5,13,176.84. If not you, call 1800 2662/SMS BLOCK 7007 to 4612638000.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 910.72 spent using ICICI Bank Card XX6040 on 28-Jun-25 on Swiggy Limited. Avl Limit: INR 4,94,805.94. If not you, call 1800 2662/SMS BLOCK 7007 to 8492871571.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"Dear Customer, your payment of INR 303.65 for Microsoft Regional Sales Corporation to be debited from your ICICI Bank Credit Card 4156, as per Standing Instructions Xin4iNxyW1, is due by 30/06/2025. To cancel this debit or your Standing Instructions, visit https://icici.co/ICICIT/ezOEVL >Cards>Credit Cards>Standing Instructions and Recurring Charges>Manage Standing Instructions.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 273.19 spent using ICICI Bank Card XX6975 on 29-Jun-25 on WWW SWIGGY COM. Avl Limit: INR 5,33,733.73. If not you, call 1800 2662/SMS BLOCK 7007 to 6251862383.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 1,648.11 spent using ICICI Bank Card XX4071 on 29-Jun-25 on K R J FUEL STAT. Avl Limit: INR 5,69,873.51. If not you, call 1800 2662/SMS BLOCK 7007 to 2344344178.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 1,674.55 spent using ICICI Bank Card XX3652 on 29-Jun-25 on HAMLEYS. Avl Limit: INR 3,58,332.11. If not you, call 1800 2662/SMS BLOCK 7007 to 1670408571.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 3,154.04 spent using ICICI Bank Card XX3954 on 29-Jun-25 on 5499 YOUMEE VEG. Avl Limit: INR 0,92,231.50. If not you, call 1800 2662/SMS BLOCK 7007 to 5877681623.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"Dear Customer, your payment of INR 635.09 for Amazon to be debited from your ICICI Bank Credit Card 1697, as per Standing Instructions WxpF7KOgCx, is due by 02/07/2025. To cancel this debit or your Standing Instructions, visit https://icici.co/ICICIT/5i6oS5 >Cards>Credit Cards>Standing Instructions and Recurring Charges>Manage Standing Instructions.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 165.77 spent using ICICI Bank Card XX7808 on 29-Jun-25 on WWW SWIGGY COM. Avl Limit: INR 1,52,303.42. If not you, call 1800 2662/SMS BLOCK 7007 to 8934164317.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 275.41 spent using ICICI Bank Card XX7906 on 29-Jun-25 on Raz*Delightful . Avl Limit: INR 8,00,578.61. If not you, call 1800 2662/SMS BLOCK 7007 to 0678340620.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 3,686.04 spent using ICICI Bank Card XX4857 on 30-Jun-25 on NETHRA DHAMA HO. Avl Limit: INR 1,92,178.52. If not you, call 1800 2662/SMS BLOCK 7007 to 0167622363.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"INR 8,954.60 spent using ICICI Bank Card XX4388 on 30-Jun-25 on SUMAN PHARMA AN. Avl Limit: INR 0,71,683.07. If not you, call 1800 2662/SMS BLOCK 7007 to 7987533933.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"Dear Customer, your payment of USD 23.60 for OpenAILLC to be debited from your ICICI Bank Credit Card 0393, as per Standing Instructions XrNxuS0vdS, is due by 01/07/2025. To cancel this debit or your Standing Instructions, visit https://icici.co/ICICIT/etclA9 >Cards>Credit Cards>Standing Instructions and Recurring Charges>Manage Standing Instructions.",SMS,,en,NO,NOT_OTP,UNKNOWN
SMS,"Dear Customer, your ICICI Bank FASTag One Time Password(OTP) to register your acct is 77131018. Please do not share these details with anyone.",SMS,,en,YES,KYC_OR_ESIGN_OTP,
SMS,530907 is OTP for request initiated through ICICI Bank Net Banking. OTPs are SECRET. DO NOT disclose.,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,258379 is the OTP for INR 796.77 transaction on Swiggy using ICICI Bank Credit Card XX8233. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,232746 is the OTP for INR 564.88 transaction on SWIGGY LIMI using ICICI Bank Credit Card XX6764. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,263206 is the OTP for INR 2132.96 transaction on BLINK COMME using ICICI Bank Credit Card XX4451. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,461049 is the OTP for INR 280.63 transaction on SWIGGY LIMI using ICICI Bank Credit Card XX7827. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,561116 is the OTP for INR 713.50 transaction on Swiggy Limi using ICICI Bank Credit Card XX3076. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,990817 is the OTP for INR 3957.95 transaction on AMAZON using ICICI Bank Credit Card XX2507. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,060772 is the OTP for INR 535.51 transaction on AMAZONRECHA using ICICI Bank Credit Card XX6516. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,300882 is the OTP for INR 017.01 transaction on SWIGGY LIMI using ICICI Bank Credit Card XX8904. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,208362 is the OTP for INR 792.29 transaction on SWIGGY LIMI using ICICI Bank Credit Card XX3786. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,446886 is the OTP for INR 804.88 transaction on SWIGGY LIMI using ICICI Bank Credit Card XX1879. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,062933 is the OTP for INR 632.72 transaction on First Cry using ICICI Bank Credit Card XX7430. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,096230 is the OTP for INR 586.32 transaction on SWIGGY LIMI using ICICI Bank Credit Card XX0629. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,769870 is the OTP for INR 706.62 transaction on INSTAMART using ICICI Bank Credit Card XX0280. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,400750 is the OTP for INR 6635.81 transaction on Licious using ICICI Bank Credit Card XX9910. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,531013 is the OTP for INR 822.75 transaction on Swiggy Limi using ICICI Bank Credit Card XX7535. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,079479 is the OTP for INR 783.99 transaction on AMAZON using ICICI Bank Credit Card XX2362. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,040388 is the OTP for INR 918.24 transaction on Swiggy Limi using ICICI Bank Credit Card XX1987. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,398941 is the OTP for INR 516.33 transaction on Swiggy using ICICI Bank Credit Card XX7968. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,971879 is the OTP for INR 7853.81 transaction on AMAZON using ICICI Bank Credit Card XX4842. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,461124 is the OTP for INR 366.77 transaction on Swiggy Limi using ICICI Bank Credit Card XX3678. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,201828 is the OTP for INR 645.36 transaction on Amazon  Deb using ICICI Bank Credit Card XX8034. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,351695 is the OTP for INR 980.72 transaction on Swiggy Limi using ICICI Bank Credit Card XX8273. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,503407 is the OTP for INR 069.77 transaction on AMAZON using ICICI Bank Credit Card XX6376. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,378895 is the OTP for INR 009.57 transaction on Swiggy Limi using ICICI Bank Credit Card XX9023. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,986245 is the OTP for INR 206.43 transaction on Swiggy Limi using ICICI Bank Credit Card XX7376. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,243685 is the OTP for INR 957.42 transaction on Amazon  Deb using ICICI Bank Credit Card XX6719. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,671074 is the OTP for INR 9.22 transaction on UBER INDIA  using ICICI Bank Credit Card XX0263. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,950244 is the OTP for INR 09.16 transaction on UBER INDIA  using ICICI Bank Credit Card XX8553. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,226409 is the OTP for INR 044.16 transaction on BUNDL TECHN using ICICI Bank Credit Card XX9762. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,944621 is the OTP for INR 0426.04 transaction on Big Basket  using ICICI Bank Credit Card XX9795. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,995366 is the OTP for INR 180.92 transaction on AMAZON using ICICI Bank Credit Card XX2749. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,089231 is the OTP for INR 158.03 transaction on Swiggy using ICICI Bank Credit Card XX2503. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,647884 is the OTP for INR 5101.08 transaction on AMAZON using ICICI Bank Credit Card XX1718. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,352661 is the OTP for INR 9665.00 transaction on MAKEMYTRIP  using ICICI Bank Credit Card XX9188. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,681078 is the OTP for INR 2219.35 transaction on IRCTC E TIC using ICICI Bank Credit Card XX3696. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,573976 is the OTP for INR 174.87 transaction on Swiggy using ICICI Bank Credit Card XX5741. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,417261 is the OTP for INR 085.95 transaction on Meatigo by  using ICICI Bank Credit Card XX6388. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,098547 is the OTP for INR 142.23 transaction on AMAZON using ICICI Bank Credit Card XX7563. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,005379 is the OTP for INR 235.74 transaction on Swiggy Limi using ICICI Bank Credit Card XX9808. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,516573 is the OTP for INR 1343.83 transaction on AMAZON using ICICI Bank Credit Card XX6911. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,254531 is the OTP for INR 3710.82 transaction on Swiggy using ICICI Bank Credit Card XX3661. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
SMS,284682 is the OTP for INR 282.45 transaction on Swiggy Limi using ICICI Bank Credit Card XX2163. OTPs are SECRET. DO NOT disclose,SMS,,en,YES,BANK_OR_CARD_TXN_OTP,
