id,sender,body,timestamp,language,is_otp,otp_intent,share_advice
synthetic_APP_ACCOUNT_CHANGE_OTP_16,,"To update your Instagram account details, enter OTP 496014. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_17,,Your Twitter verification code is 988834 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_18,,"To update your Google account details, enter OTP 457317. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_19,,Facebook code 354913 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_20,,"To update your Instagram account details, enter OTP 963874. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_21,,"To update your Telegram account details, enter OTP 265054. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_22,,Facebook code 714735 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_23,,Use OTP 217768 to switch your Facebook account to a new device. Do not reveal this to anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_24,,Twitter code 770967 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_25,,Your Facebook verification code is 620253 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_26,,Use OTP 750012 to switch your WhatsApp account to a new device. Do not reveal this to anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_27,,"To update your WhatsApp account details, enter OTP 864329. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_28,,Use 382985 to change your Twitter phone number. Do not share this code with anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_29,,Use OTP 426047 to switch your Instagram account to a new device. Do not reveal this to anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_30,,Use 861509 to change your WhatsApp phone number. Do not share this code with anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_31,,"To update your Telegram account details, enter OTP 846511. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_32,,Your Google verification code is 937566 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_33,,Use OTP 555875 to switch your Telegram account to a new device. Do not reveal this to anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_34,,"To update your WhatsApp account details, enter OTP 353355. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_35,,Use 681831 to change your Telegram phone number. Do not share this code with anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_36,,WhatsApp code 999515 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_37,,WhatsApp code 941302 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_38,,Your WhatsApp verification code is 512906 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_39,,Use 199382 to change your WhatsApp phone number. Do not share this code with anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_40,,Use OTP 530480 to switch your Google account to a new device. Do not reveal this to anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_41,,Use OTP 455949 to switch your WhatsApp account to a new device. Do not reveal this to anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_42,,Use OTP 108087 to switch your Instagram account to a new device. Do not reveal this to anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_43,,Use OTP 661233 to switch your Google account to a new device. Do not reveal this to anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_44,,Your Google verification code is 821782 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_45,,Use OTP 229990 to switch your Google account to a new device. Do not reveal this to anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_46,,Use OTP 616210 to switch your Instagram account to a new device. Do not reveal this to anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_47,,Use OTP 510571 to switch your Facebook account to a new device. Do not reveal this to anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_48,,"To update your WhatsApp account details, enter OTP 320314. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_49,,Your Instagram verification code is 912287 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_50,,Your Google verification code is 337021 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_51,,Facebook code 672527 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_52,,"To update your Telegram account details, enter OTP 473300. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_53,,Telegram code 215926 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_54,,WhatsApp code 780665 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_55,,Your Instagram verification code is 844252 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_56,,"To update your Twitter account details, enter OTP 477811. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_57,,Telegram code 597326 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_58,,Your Twitter verification code is 256809 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_59,,WhatsApp code 422970 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_60,,Use 941110 to change your Instagram phone number. Do not share this code with anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_61,,Your Google verification code is 989857 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_62,,Use OTP 392286 to switch your Instagram account to a new device. Do not reveal this to anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_63,,Use OTP 692098 to switch your Twitter account to a new device. Do not reveal this to anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_64,,Your Instagram verification code is 162268 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_65,,Your Telegram verification code is 391011 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_66,,Use 402586 to change your Facebook phone number. Do not share this code with anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_67,,Your Telegram verification code is 110148 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_68,,Your WhatsApp verification code is 367954 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_69,,Use OTP 516163 to switch your Google account to a new device. Do not reveal this to anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_70,,Instagram code 141666 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_71,,Your Twitter verification code is 417657 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_72,,Your Facebook verification code is 297456 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_73,,Your Twitter verification code is 695585 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_74,,Use OTP 464331 to switch your Telegram account to a new device. Do not reveal this to anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_75,,Use 874757 to change your Instagram phone number. Do not share this code with anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_76,,Telegram code 209041 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_77,,"To update your Telegram account details, enter OTP 763814. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_78,,Your Google verification code is 567435 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_79,,Use OTP 494810 to switch your WhatsApp account to a new device. Do not reveal this to anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_80,,Use 630973 to change your Google phone number. Do not share this code with anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_81,,"To update your WhatsApp account details, enter OTP 816661. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_82,,"To update your Google account details, enter OTP 419586. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_83,,"To update your Google account details, enter OTP 581961. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_84,,Use 942465 to change your Telegram phone number. Do not share this code with anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_85,,Twitter code 393672 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_86,,Your Telegram verification code is 408476 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_87,,"To update your WhatsApp account details, enter OTP 901989. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_88,,"To update your Telegram account details, enter OTP 296409. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_89,,Use 758705 to change your Telegram phone number. Do not share this code with anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_90,,"To update your Instagram account details, enter OTP 317060. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_91,,Use 976894 to change your Facebook phone number. Do not share this code with anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_92,,WhatsApp code 501390 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_93,,Facebook code 747368 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_94,,Use 684306 to change your Telegram phone number. Do not share this code with anyone.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_95,,Twitter code 451842 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_96,,"To update your WhatsApp account details, enter OTP 775765. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_97,,"To update your Google account details, enter OTP 946531. Never share this OTP with anyone.",,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_98,,WhatsApp code 817965 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_99,,Your Twitter verification code is 994211 for number change request. Ignore if not requested by you.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_APP_ACCOUNT_CHANGE_OTP_100,,WhatsApp code 839217 is for changing your registered mobile number. Do not disclose it on calls.,,en,YES,APP_ACCOUNT_CHANGE_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_1,,"SBI: To reset your UPI PIN, enter OTP 964457 on Amazon Pay. Do not share with anyone.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_2,,"HDFC Bank: OTP 945516 is required to set your UPI PIN on BHIM. Do not share with anyone, even if they claim to be from the bank.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_3,,"SBI: OTP 404302 is required to set your UPI PIN on Amazon Pay. Do not share with anyone, even if they claim to be from the bank.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_4,,"ICICI Bank: To reset your UPI PIN, enter OTP 135757 on Amazon Pay. Do not share with anyone.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_5,,BHIM: Use 713332 to authorize your UPI collect request of INR 7784. Do not disclose this OTP.,,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_6,,"SBI: OTP 278320 is required to set your UPI PIN on BHIM. Do not share with anyone, even if they claim to be from the bank.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_7,,Use OTP 982800 to complete your UPI payment of INR 5252 on PhonePe. Do not share this with anyone.,,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_8,,"HDFC Bank: OTP 888256 is required to set your UPI PIN on Paytm. Do not share with anyone, even if they claim to be from the bank.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_9,,BHIM: Use 994243 to authorize your UPI collect request of INR 4042. Do not disclose this OTP.,,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_10,,Paytm: Use 502077 to authorize your UPI collect request of INR 7385. Do not disclose this OTP.,,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_11,,"Kotak Mahindra Bank: To reset your UPI PIN, enter OTP 702709 on Google Pay. Do not share with anyone.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_12,,OTP 796591 is for approving your UPI transfer of Rs 1487 from HDFC Bank. Never share this code on phone calls.,,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_13,,Use OTP 694879 to complete your UPI payment of INR 9959 on Amazon Pay. Do not share this with anyone.,,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_14,,Use OTP 486147 to complete your UPI payment of INR 9199 on Google Pay. Do not share this with anyone.,,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_15,,Use OTP 690654 to complete your UPI payment of INR 5670 on Amazon Pay. Do not share this with anyone.,,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_16,,PhonePe: Use 911996 to authorize your UPI collect request of INR 1868. Do not disclose this OTP.,,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_17,,"HDFC Bank: To reset your UPI PIN, enter OTP 738175 on Google Pay. Do not share with anyone.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_18,,"SBI: To reset your UPI PIN, enter OTP 954005 on Google Pay. Do not share with anyone.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_19,,"SBI: To reset your UPI PIN, enter OTP 623892 on BHIM. Do not share with anyone.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_20,,OTP 788588 is for approving your UPI transfer of Rs 4674 from SBI. Never share this code on phone calls.,,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_21,,"Kotak Mahindra Bank: To reset your UPI PIN, enter OTP 931873 on Paytm. Do not share with anyone.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_22,,"HDFC Bank: To reset your UPI PIN, enter OTP 666115 on Paytm. Do not share with anyone.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_23,,"SBI: OTP 884446 is required to set your UPI PIN on Amazon Pay. Do not share with anyone, even if they claim to be from the bank.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_24,,OTP 926622 is for approving your UPI transfer of Rs 6069 from ICICI Bank. Never share this code on phone calls.,,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_25,,Use OTP 121309 to complete your UPI payment of INR 4072 on BHIM. Do not share this with anyone.,,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_26,,"Kotak Mahindra Bank: To reset your UPI PIN, enter OTP 612180 on Amazon Pay. Do not share with anyone.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_27,,Use OTP 309356 to complete your UPI payment of INR 4569 on Amazon Pay. Do not share this with anyone.,,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_28,,"Axis Bank: To reset your UPI PIN, enter OTP 126000 on Google Pay. Do not share with anyone.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_29,,OTP 633390 is for approving your UPI transfer of Rs 7205 from Axis Bank. Never share this code on phone calls.,,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_30,,"HDFC Bank: OTP 712045 is required to set your UPI PIN on Paytm. Do not share with anyone, even if they claim to be from the bank.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_31,,OTP 642956 is for approving your UPI transfer of Rs 3553 from Axis Bank. Never share this code on phone calls.,,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_32,,"Kotak Mahindra Bank: To reset your UPI PIN, enter OTP 547221 on Paytm. Do not share with anyone.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_33,,Use OTP 352694 to complete your UPI payment of INR 5682 on Amazon Pay. Do not share this with anyone.,,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_34,,"Kotak Mahindra Bank: OTP 728016 is required to set your UPI PIN on PhonePe. Do not share with anyone, even if they claim to be from the bank.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_35,,OTP 571404 is for approving your UPI transfer of Rs 1660 from HDFC Bank. Never share this code on phone calls.,,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_36,,"Kotak Mahindra Bank: To reset your UPI PIN, enter OTP 160872 on Paytm. Do not share with anyone.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
synthetic_UPI_TXN_OR_PIN_OTP_37,,"Kotak Mahindra Bank: To reset your UPI PIN, enter OTP 201745 on PhonePe. Do not share with anyone.",,en,YES,UPI_TXN_OR_PIN_OTP,NEVER_SHARE
